,Address,Attached,Detached,Semi-attached
401,"39 INDALE AVENUE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
402,"37 INDALE AVENUE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
403,"25 INDALE AVENUE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
404,"17 INDALE AVENUE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
405,"102 ADMIRALTY LOOP, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
406,"100 ADMIRALTY LOOP, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
407,"645 JOHNSTON TERRACE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
408,"107 INDALE AVENUE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
409,"31 PALMIERI LANE, Staten Island, New York, 10309",0.0434361488907,0.920556317467,0.036007533642
410,"583 JOHNSTON TERRACE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
411,"595 JOHNSTON TERRACE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
412,"599 JOHNSTON TERRACE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
413,"611 JOHNSTON TERRACE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
414,"619 JOHNSTON TERRACE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
415,"625 JOHNSTON TERRACE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
416,"631 JOHNSTON TERRACE, Staten Island, New York, 10309",0.721913615896,0.153852877664,0.12423350644
417,"635 JOHNSTON TERRACE, Staten Island, New York, 10309",0.75028016466,0.121253273175,0.128466562166
418,"31 SAVO LOOP, Staten Island, New York, 10309",0.0370937593922,0.931270056099,0.0316361845085
419,"42 INDALE AVENUE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
420,"46 INDALE AVENUE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
421,"52 INDALE AVENUE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
422,"58 INDALE AVENUE, Staten Island, New York, 10309",0.0460193138929,0.920501282047,0.03347940406
423,"64 INDALE AVENUE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
424,"70 INDALE AVENUE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
425,"39 SAVO LOOP, Staten Island, New York, 10309",0.0548564498936,0.900908896627,0.044234653479
426,"71 ST EDWARD LANE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
427,"70 ST EDWARD LANE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
428,"32 BAYSIDE LANE, Staten Island, New York, 10309",0.0503726556734,0.91714752056,0.032479823767
429,"671 JOHNSTON TERRACE, Staten Island, New York, 10309",0.058637316889,0.896239892414,0.0451227906969
430,"681 JOHNSTON TERRACE, Staten Island, New York, 10309",0.0608926937478,0.901915373404,0.0371919328478
431,"691 JOHNSTON TERRACE, Staten Island, New York, 10309",0.130582174563,0.816291645485,0.0531261799524
432,"296 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0615410824997,0.889105832693,0.0493530848074
433,"308 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0443981516659,0.916807505316,0.038794343018
434,"320 BAYVIEW AVENUE, Staten Island, New York, 10309",0.199001269855,0.689086379232,0.111912350912
435,"115 SAVO LOOP, Staten Island, New York, 10309",0.0569433107227,0.90449542294,0.0385612663369
436,"111 EVERETT AVENUE, Staten Island, New York, 10309",0.0688013332131,0.874122835856,0.0570758309308
437,"107 EVERETT AVENUE, Staten Island, New York, 10309",0.0654650056823,0.881516253602,0.0530187407154
438,"79 EVERETT AVENUE, Staten Island, New York, 10309",0.0593359369895,0.897175824236,0.0434882387746
439,"76 BAYVIEW LANE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
440,"126 BAYVIEW LANE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
441,"161 STATION AVENUE, Staten Island, New York, 10309",0.0873662083921,0.871148198384,0.0414855932242
442,"76 EVERETT AVENUE, Staten Island, New York, 10309",0.0517629795443,0.902102146805,0.0461348736507
443,"88 EVERETT AVENUE, Staten Island, New York, 10309",0.0517629795443,0.902102146805,0.0461348736507
444,"94 EVERETT AVENUE, Staten Island, New York, 10309",0.0560856524389,0.888719244911,0.0551951026498
445,"106 EVERETT AVENUE, Staten Island, New York, 10309",0.0374641473949,0.929273422191,0.0332624304142
446,"118 EVERETT AVENUE, Staten Island, New York, 10309",0.0548564498936,0.900862600331,0.0442809497753
447,"132 BURTON AVENUE, Staten Island, New York, 10309",0.0475064832832,0.914608405368,0.037885111349
448,"120 BURTON AVENUE, Staten Island, New York, 10309",0.0475064832832,0.914608405368,0.037885111349
449,"20 FINLAY AVENUE, Staten Island, New York, 10309",0.0406725458332,0.916808081923,0.0425193722436
450,"211 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0442500035177,0.917696394205,0.0380536022772
451,"230 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0671073775257,0.881583737901,0.0513088845738
452,"228 BAYVIEW AVENUE, Staten Island, New York, 10309",0.202263422077,0.691502587591,0.106233990333
453,"49 EVERETT AVENUE, Staten Island, New York, 10309",0.0559999513123,0.905904576263,0.0380954724245
454,"43 EVERETT AVENUE, Staten Island, New York, 10309",0.0442500035177,0.917696394205,0.0380536022772
455,"35 EVERETT AVENUE, Staten Island, New York, 10309",0.0459159037296,0.907291438902,0.0467926573679
456,"12 EVERETT AVENUE, Staten Island, New York, 10309",0.0688013332131,0.874122835856,0.0570758309308
457,"20 EVERETT AVENUE, Staten Island, New York, 10309",0.0517629795443,0.902102146805,0.0461348736507
458,"40 EVERETT AVENUE, Staten Island, New York, 10309",0.0527434715468,0.9089925651,0.0382639633528
459,"48 EVERETT AVENUE, Staten Island, New York, 10309",0.0765964655743,0.867629270316,0.05577426411
460,"50 BURTON AVENUE, Staten Island, New York, 10309",0.0505400373287,0.906659307241,0.0428006554301
461,"100 WOODVALE LOOP, Staten Island, New York, 10309",0.0719306506262,0.868325962571,0.0597433868029
462,"337 WOODVALE AVENUE, Staten Island, New York, 10309",0.136292255454,0.808988523912,0.0547192206339
463,"327 WOODVALE AVENUE, Staten Island, New York, 10309",0.0476546314314,0.913765812775,0.0385795557934
464,"27 CAROL COURT, Staten Island, New York, 10309",0.0810446036134,0.87143204202,0.047523354367
465,"83 BURTON AVENUE, Staten Island, New York, 10309",0.0548564498936,0.900862600331,0.0442809497753
466,"93 BURTON AVENUE, Staten Island, New York, 10309",0.0370937593922,0.931223759803,0.0316824808048
467,"48 CAROL COURT, Staten Island, New York, 10309",0.121822435846,0.832243036152,0.0459345280018
468,"80 WOODVALE LOOP, Staten Island, New York, 10309",0.0642651831304,0.884988416858,0.0507464000115
469,"51 BURTON AVENUE, Staten Island, New York, 10309",0.0442500035177,0.917696394205,0.0380536022772
470,"57 BURTON AVENUE, Staten Island, New York, 10309",0.0442500035177,0.917696394205,0.0380536022772
471,"305 WOODVALE AVENUE, Staten Island, New York, 10309",0.0406725458332,0.916761785627,0.0425656685399
472,"25 FINLAY AVENUE, Staten Island, New York, 10309",0.0653771503523,0.891553021323,0.0430698283247
473,"33 FINLAY AVENUE, Staten Island, New York, 10309",0.0787018781641,0.871990972457,0.0493071493786
474,"59 FINLAY AVENUE, Staten Island, New York, 10309",0.0771945213177,0.88453698779,0.0382684908922
475,"65 FINLAY AVENUE, Staten Island, New York, 10309",0.193802158474,0.7018249482,0.104372893326
476,"79 FINLAY AVENUE, Staten Island, New York, 10309",0.09652999964,0.840060729346,0.0634092710136
477,"133 FINLAY AVENUE, Staten Island, New York, 10309",0.0880160020613,0.85357929192,0.0584047060188
478,"195 WOODVALE AVENUE, Staten Island, New York, 10309",0.0393971251371,0.922230241836,0.0383726330265
479,"187 WOODVALE AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
480,"183 WOODVALE AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
481,"100 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0611307279249,0.902327412636,0.0365418594387
482,"56 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0485502289635,0.912466176766,0.0389835942709
483,"54 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0333601973592,0.930639133574,0.0360006690669
484,"38 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
485,"34 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
486,"32 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
487,"6 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0446690779412,0.913827574783,0.041503347276
488,"29 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.224316174412,0.632196051076,0.143487774512
489,"49 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.096724252721,0.833560732908,0.0697150143708
490,"61 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.130947990642,0.757662728158,0.1113892812
491,"71 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.14688224831,0.788974855581,0.0641428961092
492,"83 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0613731007175,0.893096603089,0.0455302961933
493,"99 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
494,"141 WOODVALE AVENUE, Staten Island, New York, 10309",0.0440753253555,0.927706619555,0.0282180550894
495,"135 WOODVALE AVENUE, Staten Island, New York, 10309",0.0444051411388,0.920420691072,0.0351741677889
496,"332 BOSCOMBE AVENUE, Staten Island, New York, 10309",0.0407206271603,0.926185433354,0.033093939486
497,"113 WOODVALE AVENUE, Staten Island, New York, 10309",0.067862555585,0.88414744443,0.0479899999849
498,"61 WOODVALE AVENUE, Staten Island, New York, 10309",0.0744241481098,0.866438236116,0.0591376157746
499,"97 EXCELSIOR AVENUE, Staten Island, New York, 10309",0.0548564498936,0.900908896627,0.044234653479
